X,Y,PEOPLE,TYPE,PEOPLE_201,icon_url
14.963624643183,-16.8782187431139,7.0,Rural,7.9,./0.png
14.9650903911741,-16.8763151742943,7.0,Rural,7.9,./0.png
14.950679423425,-16.881911666624,7.0,Rural,7.9,./0.png
14.951555065082,-16.8793608844057,7.0,Rural,7.9,./0.png
14.9364397768696,-16.8778761007264,7.0,Rural,7.9,./0.png
14.8902753776399,-16.8848583911568,7.0,Rural,7.9,./0.png
14.8950723710655,-16.8877708514509,7.0,Rural,7.9,./0.png
14.9384956311948,-16.8843253918873,7.0,Rural,7.9,./0.png
14.9553060474411,-16.8870665309876,7.0,Rural,7.9,./0.png
14.9591512564568,-16.8880563867738,7.0,Rural,7.9,./0.png
14.9636627145594,-16.8892746708184,7.0,Rural,7.9,./0.png
14.9789112525891,-16.8899599555935,7.0,Rural,7.9,./0.png
15.0188700174667,-16.8866287101591,7.0,Rural,7.9,./0.png
15.0381360374904,-16.8857340328139,7.0,Rural,7.9,./0.png
15.0332057942475,-16.8881134938384,7.0,Rural,7.9,./0.png
15.0713561687464,-16.8886845644843,7.0,Rural,7.9,./0.png
15.1050322047348,-16.8838875710588,7.0,Rural,7.9,./0.png
15.1288477542374,-16.8847061056513,7.0,Rural,7.9,./0.png
15.128809682861,-16.8875995302571,7.0,Rural,7.9,./0.png
15.1275913988164,-16.8895411704532,7.0,Rural,7.9,./0.png
15.3017232119468,-16.8861528179542,7.0,Rural,7.9,./0.png
15.3005429992786,-16.8878660298919,7.0,Rural,7.9,./0.png
15.3120986137983,-16.8910259541325,7.0,Rural,7.9,./0.png
15.5338424902457,-16.8862479963952,7.0,Rural,7.9,./0.png
15.5551262932181,-16.8873330306224,7.0,Rural,7.9,./0.png
15.5553166501001,-16.8895030990768,7.0,Rural,7.9,./0.png
15.6072117432613,-16.8889320284309,7.0,Rural,7.9,./0.png
15.631236685334,-16.8873139949342,7.0,Rural,7.9,./0.png
15.6360527144477,-16.8992645999839,7.0,Rural,7.9,./0.png
15.6204044269658,-16.8938203931597,7.0,Rural,7.9,./0.png
15.5941713450623,-16.8970564601531,7.0,Rural,7.9,./0.png
15.5955799859888,-16.8996262780597,7.0,Rural,7.9,./0.png
15.5649877314883,-16.8938394288479,7.0,Rural,7.9,./0.png
15.5654826593814,-16.897532352358,7.0,Rural,7.9,./0.png
15.5622646762918,-16.8927353589325,7.0,Rural,7.9,./0.png
15.5342232040096,-16.8979511374984,7.0,Rural,7.9,./0.png
15.533100098406,-16.8961427471197,7.0,Rural,7.9,./0.png
15.4415317756901,-16.8991313501665,7.0,Rural,7.9,./0.png
15.3390550518533,-16.8987506364026,7.0,Rural,7.9,./0.png
15.3185907352577,-16.8956668549148,7.0,Rural,7.9,./0.png
15.3138498971124,-16.894715070505,7.0,Rural,7.9,./0.png
15.3083485832236,-16.8982937798859,7.0,Rural,7.9,./0.png
15.1405556542626,-16.8932112511374,7.0,Rural,7.9,./0.png
15.1273248991817,-16.895781069044,7.0,Rural,7.9,./0.png
15.0989407845119,-16.8965996036364,7.0,Rural,7.9,./0.png
15.0965803591756,-16.8930018585673,7.0,Rural,7.9,./0.png
15.0783422663145,-16.8953622839036,7.0,Rural,7.9,./0.png
15.0316829391918,-16.8925069306742,7.0,Rural,7.9,./0.png
15.0053356431591,-16.894619892064,7.0,Rural,7.9,./0.png
14.9399613791859,-16.8984460653915,7.0,Rural,7.9,./0.png
14.9152711398107,-16.8922594667276,7.0,Rural,7.9,./0.png
14.9177838506527,-16.8991123144783,7.0,Rural,7.9,./0.png
14.9014312427075,-16.8956668549148,7.0,Rural,7.9,./0.png
14.8762070522784,-16.8924688592978,7.0,Rural,7.9,./0.png
14.9044579171307,-16.906113640597,7.0,Rural,7.9,./0.png
14.9512695297591,-16.9035818940669,7.0,Rural,7.9,./0.png
14.9661754254013,-16.9065895328019,7.0,Rural,7.9,./0.png
14.9760178279833,-16.8998889705568,7.0,Rural,7.9,./0.png
15.0019273031875,-16.9015260397417,7.0,Rural,7.9,./0.png
15.0735262372008,-16.9074080673944,7.0,Rural,7.9,./0.png
15.1409554037148,-16.9060565335324,7.0,Rural,7.9,./0.png
15.1634955621082,-16.9028966092918,7.0,Rural,7.9,./0.png
15.3112229721413,-16.9030869661738,7.0,Rural,7.9,./0.png
15.3092813319452,-16.9006694337728,7.0,Rural,7.9,./0.png
15.3413393344369,-16.9067989253721,7.0,Rural,7.9,./0.png
15.4383528157613,-16.9036009297551,7.0,Rural,7.9,./0.png
15.4416840611957,-16.9067037469311,7.0,Rural,7.9,./0.png
15.4962251150162,-16.9043242859065,7.0,Rural,7.9,./0.png
15.5327384203303,-16.9053522130692,7.0,Rural,7.9,./0.png
15.6244209571753,-16.9011072546013,7.0,Rural,7.9,./0.png
15.6260770620484,-16.9029537163564,7.0,Rural,7.9,./0.png
15.6376707479444,-16.9030488947974,7.0,Rural,7.9,./0.png
15.6415540283365,-16.906303997479,7.0,Rural,7.9,./0.png
15.6538329990077,-16.9015260397417,7.0,Rural,7.9,./0.png
15.6534713209319,-16.9061707476616,7.0,Rural,7.9,./0.png
15.6741269461939,-16.9071606034478,7.0,Rural,7.9,./0.png
15.6617337613936,-16.9089461510006,7.0,Rural,7.9,./0.png
15.6546324979119,-16.9117634328537,7.0,Rural,7.9,./0.png
15.6067548867446,-16.9105641844973,7.0,Rural,7.9,./0.png
15.6013668352006,-16.9138383228671,7.0,Rural,7.9,./0.png
15.5520234760421,-16.9109639339495,7.0,Rural,7.9,./0.png
15.4988520399873,-16.9150375712235,7.0,Rural,7.9,./0.png
15.4634247206849,-16.9109258625731,7.0,Rural,7.9,./0.png
15.4432830590042,-16.9094030075174,7.0,Rural,7.9,./0.png
15.4432259519396,-16.9126390745108,7.0,Rural,7.9,./0.png
15.4406180626567,-16.9154563563638,7.0,Rural,7.9,./0.png
15.3506677734376,-16.9118776469829,7.0,Rural,7.9,./0.png
15.3534469839142,-16.9083941160429,7.0,Rural,7.9,./0.png
15.316039001255,-16.912182217994,7.0,Rural,7.9,./0.png
15.2914439403207,-16.9086606156777,7.0,Rural,7.9,./0.png
15.1850639486192,-16.9076136528269,7.0,Rural,7.9,./0.png
15.1535960524616,-16.9091365078826,7.0,Rural,7.9,./0.png
15.1513308055662,-16.9125248603816,7.0,Rural,7.9,./0.png
15.1251929021037,-16.908013402279,7.0,Rural,7.9,./0.png
15.0982935711133,-16.9146568574596,7.0,Rural,7.9,./0.png
15.0767242328178,-16.9118586112947,7.0,Rural,7.9,./0.png
15.012207526598,-16.9085464015485,7.0,Rural,7.9,./0.png
15.0128357043085,-16.9135527875442,7.0,Rural,7.9,./0.png
15.0010706972186,-16.9076326885151,7.0,Rural,7.9,./0.png
14.9530017773849,-16.9118015042301,7.0,Rural,7.9,./0.png
14.938609845324,-16.9130388239629,7.0,Rural,7.9,./0.png
14.9237991281227,-16.9134766447914,7.0,Rural,7.9,./0.png
14.907294234672,-16.9105832201855,7.0,Rural,7.9,./0.png
14.8863911454635,-16.907918223838,7.0,Rural,7.9,./0.png
14.9219717020559,-16.9210109701796,7.0,Rural,7.9,./0.png
14.922656986831,-16.9224386467943,7.0,Rural,7.9,./0.png
14.9620637167509,-16.9161759053777,7.0,Rural,7.9,./0.png
14.9651855696151,-16.9220008259658,7.0,Rural,7.9,./0.png
15.0021938028222,-16.9212774698143,7.0,Rural,7.9,./0.png
15.0319484870421,-16.9192596868655,7.0,Rural,7.9,./0.png
15.0324443667196,-16.9172419039167,7.0,Rural,7.9,./0.png
15.0751823420739,-16.9209348274268,7.0,Rural,7.9,./0.png
15.1112768622477,-16.9206873634802,7.0,Rural,7.9,./0.png
15.2735484898472,-16.9236950022153,7.0,Rural,7.9,./0.png
15.3191808415918,-16.9229526103756,7.0,Rural,7.9,./0.png
15.3324496680491,-16.9195261865002,7.0,Rural,7.9,./0.png
15.3583210718769,-16.9173180466694,7.0,Rural,7.9,./0.png
15.3587398570173,-16.9193548653065,7.0,Rural,7.9,./0.png
15.3608147470307,-16.922705146429,7.0,Rural,7.9,./0.png
15.407626359659,-16.9201924355871,7.0,Rural,7.9,./0.png
15.486649212069,-16.9229145389992,7.0,Rural,7.9,./0.png
15.5023174870235,-16.9179842957563,7.0,Rural,7.9,./0.png
15.5005471680212,-16.9204779709101,7.0,Rural,7.9,./0.png
15.5019558089478,-16.9234665739569,7.0,Rural,7.9,./0.png
15.5339947757512,-16.9169373329055,7.0,Rural,7.9,./0.png
15.5371927713682,-16.9224196111061,7.0,Rural,7.9,./0.png
15.6191290358567,-16.9160426555603,7.0,Rural,7.9,./0.png
15.6337113247996,-16.9224386467943,7.0,Rural,7.9,./0.png
15.6456857244596,-16.9223053969769,7.0,Rural,7.9,./0.png
15.6816841144079,-16.9169563685937,7.0,Rural,7.9,./0.png
15.6578885523779,-16.9280313319864,7.0,Rural,7.9,./0.png
15.6469420798805,-16.9240528731534,7.0,Rural,7.9,./0.png
15.6503113966913,-16.9285833669441,7.0,Rural,7.9,./0.png
15.6475512219028,-16.9314958272382,7.0,Rural,7.9,./0.png
15.5395351128008,-16.9274792970287,7.0,Rural,7.9,./0.png
15.537364092562,-16.9241290159061,7.0,Rural,7.9,./0.png
15.4888583036842,-16.9262229416078,7.0,Rural,7.9,./0.png
15.4599973450251,-16.9310389707215,7.0,Rural,7.9,./0.png
15.4426358456055,-16.9265655839953,7.0,Rural,7.9,./0.png
15.444520378737,-16.9287356524497,7.0,Rural,7.9,./0.png
15.4469569468261,-16.9302585075054,7.0,Rural,7.9,./0.png
15.4179827258223,-16.9249285148104,7.0,Rural,7.9,./0.png
15.3616332816231,-16.926927262071,7.0,Rural,7.9,./0.png
15.3631942080552,-16.9286024026323,7.0,Rural,7.9,./0.png
15.3513149868362,-16.9256518709619,7.0,Rural,7.9,./0.png
15.3535802337316,-16.9311722205388,7.0,Rural,7.9,./0.png
15.3402733358979,-16.9303727216346,7.0,Rural,7.9,./0.png
15.3229118364783,-16.926146798855,7.0,Rural,7.9,./0.png
15.3287748284428,-16.9270795475766,7.0,Rural,7.9,./0.png
15.3225501584026,-16.9243955155409,7.0,Rural,7.9,./0.png
15.3164006793307,-16.9315529343028,7.0,Rural,7.9,./0.png
15.2601654492607,-16.9308486138395,7.0,Rural,7.9,./0.png
15.1930598894461,-16.9239386590242,7.0,Rural,7.9,./0.png
15.1572509045953,-16.9299349008061,7.0,Rural,7.9,./0.png
15.0788181585195,-16.9238054092068,7.0,Rural,7.9,./0.png
15.0667295447303,-16.9251759787569,7.0,Rural,7.9,./0.png
15.049786830451,-16.9239767304006,7.0,Rural,7.9,./0.png
15.0496726163219,-16.9285643312559,7.0,Rural,7.9,./0.png
15.0516332922061,-16.930125257688,7.0,Rural,7.9,./0.png
15.0246958898393,-16.9269653334474,7.0,Rural,7.9,./0.png
15.0264662088415,-16.9248143006812,7.0,Rural,7.9,./0.png
15.0155768434088,-16.9270795475766,7.0,Rural,7.9,./0.png
14.9860886588236,-16.9259183705966,7.0,Rural,7.9,./0.png
14.9880302990197,-16.9304869357638,7.0,Rural,7.9,./0.png
14.9206011325057,-16.9254234427035,7.0,Rural,7.9,./0.png
14.8756550173207,-16.9337763026841,7.0,Rural,7.9,./0.png
14.9433887548457,-16.9329006610271,7.0,Rural,7.9,./0.png
14.9486616404761,-16.9334526959848,7.0,Rural,7.9,./0.png
14.9680609103172,-16.9331481249736,7.0,Rural,7.9,./0.png
14.989324725817,-16.9349945867287,7.0,Rural,7.9,./0.png
15.0163001995602,-16.9380783682165,7.0,Rural,7.9,./0.png
15.01725198397,-16.9337953383723,7.0,Rural,7.9,./0.png
15.0365751110583,-16.9331100535972,7.0,Rural,7.9,./0.png
15.04468431423,-16.9349945867287,7.0,Rural,7.9,./0.png
15.0461129426291,-16.9367458700428,7.0,Rural,7.9,./0.png
15.1234606544778,-16.9389349741854,7.0,Rural,7.9,./0.png
15.1572699402835,-16.9344806231474,7.0,Rural,7.9,./0.png
15.1862822326638,-16.9348803725995,7.0,Rural,7.9,./0.png
15.1798481700534,-16.9393537593257,7.0,Rural,7.9,./0.png
15.1775638874698,-16.936384191967,7.0,Rural,7.9,./0.png
15.2762515575711,-16.9334146246084,7.0,Rural,7.9,./0.png
15.2990772512875,-16.9393918307021,7.0,Rural,7.9,./0.png
15.3244156558458,-16.9359273354503,7.0,Rural,7.9,./0.png
15.3215793383045,-16.9386304031742,7.0,Rural,7.9,./0.png
15.3527616991392,-16.9346900157175,7.0,Rural,7.9,./0.png
15.3640698497123,-16.9352801220516,7.0,Rural,7.9,./0.png
15.4202289370295,-16.9394108663903,7.0,Rural,7.9,./0.png
15.4461955192983,-16.933281374791,7.0,Rural,7.9,./0.png
15.4651950396872,-16.9367839414192,7.0,Rural,7.9,./0.png
15.4827468959887,-16.935413371869,7.0,Rural,7.9,./0.png
15.496301257769,-16.9338524454369,7.0,Rural,7.9,./0.png
15.5176802391825,-16.9324247688222,7.0,Rural,7.9,./0.png
15.5212779842516,-16.9345758015884,7.0,Rural,7.9,./0.png
15.5228769820601,-16.9363461205906,7.0,Rural,7.9,./0.png
15.5481011724892,-16.9332242677264,7.0,Rural,7.9,./0.png
15.6308940429465,-16.9332052320382,7.0,Rural,7.9,./0.png
15.640050208969,-16.9378880113345,7.0,Rural,7.9,./0.png
15.6594114074336,-16.9393727950139,7.0,Rural,7.9,./0.png
15.6786955113611,-16.9372027265595,7.0,Rural,7.9,./0.png
15.6783528689735,-16.9343283376418,7.0,Rural,7.9,./0.png
15.6967242116519,-16.9322344119402,7.0,Rural,7.9,./0.png
15.6609913695539,-16.9417294132126,7.0,Rural,7.9,./0.png
15.6597921211976,-16.9471355486604,7.0,Rural,7.9,./0.png
15.6458570456533,-16.9419959128473,7.0,Rural,7.9,./0.png
15.6176823235537,-16.9406824503618,7.0,Rural,7.9,./0.png
15.6203853912776,-16.9427002333106,7.0,Rural,7.9,./0.png
15.579360627861,-16.9429476972572,7.0,Rural,7.9,./0.png
15.5888404005829,-16.9421101269765,7.0,Rural,7.9,./0.png
15.5139111729196,-16.9404730577916,7.0,Rural,7.9,./0.png
15.5167474904608,-16.9438423746024,7.0,Rural,7.9,./0.png
15.5015560594956,-16.9447560876358,7.0,Rural,7.9,./0.png
15.5050205547474,-16.9462979783797,7.0,Rural,7.9,./0.png
15.4918819183361,-16.9431706830331,7.0,Rural,7.9,./0.png
15.4624539005869,-16.9434235894621,7.0,Rural,7.9,./0.png
15.4599021665841,-16.9407205217382,7.0,Rural,7.9,./0.png
15.4202670084059,-16.9413106280723,7.0,Rural,7.9,./0.png
15.3634797433782,-16.9405872719208,7.0,Rural,7.9,./0.png
15.3207988750885,-16.9444134452483,7.0,Rural,7.9,./0.png
15.3093194033216,-16.9423004838585,7.0,Rural,7.9,./0.png
15.3081201549652,-16.9454413724109,7.0,Rural,7.9,./0.png
15.299515072116,-16.946031478745,7.0,Rural,7.9,./0.png
15.2841523199571,-16.9413296637605,7.0,Rural,7.9,./0.png
15.2808972172755,-16.947097477284,7.0,Rural,7.9,./0.png
15.2746144883862,-16.9441469456135,7.0,Rural,7.9,./0.png
15.1800194912471,-16.9395212733818,7.0,Rural,7.9,./0.png
15.1587927953393,-16.9467357992083,7.0,Rural,7.9,./0.png
15.1569463335842,-16.9400923440277,7.0,Rural,7.9,./0.png
15.1263731147719,-16.9441850169899,7.0,Rural,7.9,./0.png
15.0678336146457,-16.9417103775244,7.0,Rural,7.9,./0.png
15.0609046241422,-16.9466596564555,7.0,Rural,7.9,./0.png
15.0498249018274,-16.9417103775244,7.0,Rural,7.9,./0.png
15.0482639753953,-16.9425860191814,7.0,Rural,7.9,./0.png
15.0333961511295,-16.9468309776492,7.0,Rural,7.9,./0.png
15.0196895038436,-16.9409108786201,7.0,Rural,7.9,./0.png
14.9331466028116,-16.9489210962132,7.0,Rural,7.9,./0.png
14.9564101173565,-16.9492256672244,7.0,Rural,7.9,./0.png
14.9585992214991,-16.951319592926,7.0,Rural,7.9,./0.png
14.9968828458154,-16.9489591675896,7.0,Rural,7.9,./0.png
14.9989196644524,-16.9508246650329,7.0,Rural,7.9,./0.png
15.0130260611904,-16.9492827742889,7.0,Rural,7.9,./0.png
15.0332629013121,-16.9484452040083,7.0,Rural,7.9,./0.png
15.0449508138647,-16.9492447029126,7.0,Rural,7.9,./0.png
15.0602574107435,-16.9481025616208,7.0,Rural,7.9,./0.png
15.1006159250732,-16.951414771367,7.0,Rural,7.9,./0.png
15.138747263884,-16.9514338070551,7.0,Rural,7.9,./0.png
15.3006001063432,-16.948997238966,7.0,Rural,7.9,./0.png
15.3175237849343,-16.9496634880529,7.0,Rural,7.9,./0.png
15.3646789917346,-16.9481596686854,7.0,Rural,7.9,./0.png
15.4915994427845,-16.9511482717322,7.0,Rural,7.9,./0.png
15.5081424076116,-16.9493398813535,7.0,Rural,7.9,./0.png
15.5142347796189,-16.9496444523647,7.0,Rural,7.9,./0.png
15.5260759294615,-16.9500251661286,7.0,Rural,7.9,./0.png
15.6297128784939,-16.9484261683201,7.0,Rural,7.9,./0.png
15.498238015407,-16.9575939903844,7.0,Rural,7.9,./0.png
15.8529452221222,-17.0183254500064,7.0,Rural,7.9,./0.png
15.9073187618866,-17.0161363458638,7.0,Rural,7.9,./0.png
15.8505467254095,-17.0257645969535,7.0,Rural,7.9,./0.png
14.7709164763233,-17.1219101202466,7.0,Rural,7.9,./0.png
14.7935458645051,-17.1251866380774,7.0,Rural,7.9,./0.png
14.8564528653418,-17.1250795623313,7.0,Rural,7.9,./0.png
14.8654900583131,-17.1211605900238,7.0,Rural,7.9,./0.png
14.8628774101081,-17.1248439956898,7.0,Rural,7.9,./0.png
14.9338793373504,-17.124372862407,7.0,Rural,7.9,./0.png
14.9612564641145,-17.1223170080818,7.0,Rural,7.9,./0.png
14.9605711793395,-17.1200898325628,7.0,Rural,7.9,./0.png
14.9993561560936,-17.1218458747989,7.0,Rural,7.9,./0.png
14.9980926622896,-17.1317568058584,7.0,Rural,7.9,./0.png
14.985656885137,-17.1288871758628,7.0,Rural,7.9,./0.png
14.9675032631423,-17.1336199238406,7.0,Rural,7.9,./0.png
14.9595004218784,-17.1298508575777,7.0,Rural,7.9,./0.png
14.9290395136264,-17.1343694540633,7.0,Rural,7.9,./0.png
14.8339798077493,-17.1295510454886,7.0,Rural,7.9,./0.png
14.8204304428372,-17.1313927483216,7.0,Rural,7.9,./0.png
14.7959165215239,-17.1252466004952,7.0,Rural,7.9,./0.png
14.7710235520694,-17.1261246216132,7.0,Rural,7.9,./0.png
14.7725226125148,-17.1297437818316,7.0,Rural,7.9,./0.png
14.7778549846709,-17.1404684885615,7.0,Rural,7.9,./0.png
14.819638082316,-17.1393763159512,7.0,Rural,7.9,./0.png
14.8553606927316,-17.1423958519914,7.0,Rural,7.9,./0.png
14.8685460001069,-17.1362282890157,7.0,Rural,7.9,./0.png
14.9252704473635,-17.1431667973633,7.0,Rural,7.9,./0.png
14.9370487794351,-17.1362711193142,7.0,Rural,7.9,./0.png
14.9695377023183,-17.137705934312,7.0,Rural,7.9,./0.png
14.9859995275245,-17.1413250945303,7.0,Rural,7.9,./0.png
14.9840507489454,-17.1499297014873,7.0,Rural,7.9,./0.png
14.969601947766,-17.1493300773091,7.0,Rural,7.9,./0.png
14.9722574262694,-17.1497369651443,7.0,Rural,7.9,./0.png
14.964597227393,-17.1434837415718,7.0,Rural,7.9,./0.png
14.7910402920463,-17.1454967655986,7.0,Rural,7.9,./0.png
14.9117853278991,-17.1793198522782,7.0,Rural,7.9,./0.png
15.8529452221222,-17.0183254500064,7.0,Rural,7.9,./0.png
15.9073187618866,-17.0161363458638,7.0,Rural,7.9,./0.png
15.8505467254095,-17.0257645969535,7.0,Rural,7.9,./0.png
14.9953309826928,-16.7513178090851,7.0,Rural,7.9,./0.png
14.9979864611962,-16.7533950785595,7.0,Rural,7.9,./0.png
14.9980292914946,-16.7557721601231,7.0,Rural,7.9,./0.png
14.9815674662884,-16.7609075129063,7.0,Rural,7.9,./0.png
14.9567387422816,-16.7751443041084,7.0,Rural,7.9,./0.png
14.9698169739109,-16.7720819377698,7.0,Rural,7.9,./0.png
14.969345840628,-16.7735381679168,7.0,Rural,7.9,./0.png
14.9874994626226,-16.7724031650081,7.0,Rural,7.9,./0.png
14.9784622696514,-16.7751228889592,7.0,Rural,7.9,./0.png
14.9931038071738,-16.7740521314981,7.0,Rural,7.9,./0.png
14.9882275776962,-16.780129750847,7.0,Rural,7.9,./0.png
14.9801326512906,-16.784198629199,7.0,Rural,7.9,./0.png
14.965855171305,-16.78032248719,7.0,Rural,7.9,./0.png
14.9660907379464,-16.7830207959919,7.0,Rural,7.9,./0.png
14.9654268683206,-16.7842414594975,7.0,Rural,7.9,./0.png
14.9447740984118,-16.7818643779339,7.0,Rural,7.9,./0.png
14.9339016271523,-16.7875779397461,7.0,Rural,7.9,./0.png
14.9647629986947,-16.7912399302629,7.0,Rural,7.9,./0.png
14.9806466148719,-16.7892483213853,7.0,Rural,7.9,./0.png
14.991311359184,-16.7872995428062,7.0,Rural,7.9,./0.png
14.9945600373208,-16.7940238996616,7.0,Rural,7.9,./0.png
14.9971084400781,-16.7949875813766,7.0,Rural,7.9,./0.png
14.9916904073252,-16.7945164480937,7.0,Rural,7.9,./0.png
14.9926326738909,-16.7901477576526,7.0,Rural,7.9,./0.png
14.9920330497127,-16.8010009552778,7.0,Rural,7.9,./0.png
14.9837732266582,-16.7999301978168,7.0,Rural,7.9,./0.png
14.969153104285,-16.7972104738657,7.0,Rural,7.9,./0.png
14.9677611195856,-16.8016434097545,7.0,Rural,7.9,./0.png
14.9099230845695,-16.8100552803685,7.0,Rural,7.9,./0.png
14.9094305361375,-16.8109975469342,7.0,Rural,7.9,./0.png
14.9094947815851,-16.811168868128,7.0,Rural,7.9,./0.png
14.9097945936742,-16.8115329256647,7.0,Rural,7.9,./0.png
14.9101800663602,-16.8112973590233,7.0,Rural,7.9,./0.png
14.9098160088234,-16.8110832075311,7.0,Rural,7.9,./0.png
14.9097517633758,-16.8110189620834,7.0,Rural,7.9,./0.png
14.9094305361375,-16.8109547166358,7.0,Rural,7.9,./0.png
14.9094305361375,-16.8112545287248,7.0,Rural,7.9,./0.png
14.9095161967343,-16.8114900953663,7.0,Rural,7.9,./0.png
14.9094947815851,-16.8115115105155,7.0,Rural,7.9,./0.png
14.9098802542711,-16.8112545287248,7.0,Rural,7.9,./0.png
14.9097945936742,-16.8114044347694,7.0,Rural,7.9,./0.png
14.9097945936742,-16.8116185862616,7.0,Rural,7.9,./0.png
14.9096661027789,-16.8111260378295,7.0,Rural,7.9,./0.png
14.9100087451664,-16.8115329256647,7.0,Rural,7.9,./0.png
14.9568886483261,-16.8085133896246,7.0,Rural,7.9,./0.png
14.9675683832427,-16.8088774471613,7.0,Rural,7.9,./0.png
14.991311359184,-16.8092629198473,7.0,Rural,7.9,./0.png
14.993125222323,-16.8105692439498,7.0,Rural,7.9,./0.png
14.9967657976906,-16.8165183724034,7.0,Rural,7.9,./0.png
14.9962090038108,-16.821422441575,7.0,Rural,7.9,./0.png
14.990733150155,-16.8170751662831,7.0,Rural,7.9,./0.png
14.989276920008,-16.8183600752364,7.0,Rural,7.9,./0.png
14.967696874138,-16.8143554423321,7.0,Rural,7.9,./0.png
14.9508495762458,-16.8220220657532,7.0,Rural,7.9,./0.png
14.9341735995474,-16.8213581961273,7.0,Rural,7.9,./0.png
14.9343085149875,-16.8242449582423,7.0,Rural,7.9,./0.png
14.9327452090944,-16.828378082042,7.0,Rural,7.9,./0.png
14.951063727738,-16.8250801490619,7.0,Rural,7.9,./0.png
14.9512992943795,-16.8285065729373,7.0,Rural,7.9,./0.png
14.9956522099311,-16.8295987455476,7.0,Rural,7.9,./0.png
14.9984147641806,-16.8340702287049,7.0,Rural,7.9,./0.png
14.9837089812105,-16.8335776802728,7.0,Rural,7.9,./0.png
14.9870925747874,-16.8376893889233,7.0,Rural,7.9,./0.png
14.9664762106324,-16.8353123073597,7.0,Rural,7.9,./0.png
14.971573016147,-16.8338989075111,7.0,Rural,7.9,./0.png
14.9621353598853,-16.8324426773641,7.0,Rural,7.9,./0.png
14.885415587801,-16.837860710117,7.0,Rural,7.9,./0.png
14.9137135659817,-16.8488209834883,7.0,Rural,7.9,./0.png
14.9500358005754,-16.8408331328289,7.0,Rural,7.9,./0.png
14.9514920307224,-16.8436171022276,7.0,Rural,7.9,./0.png
14.969153104285,-16.8416040782009,7.0,Rural,7.9,./0.png
14.9860004021772,-16.8433172901385,7.0,Rural,7.9,./0.png
14.983559075166,-16.8499517033672,7.0,Rural,7.9,./0.png
14.9643132805611,-16.8511509517236,7.0,Rural,7.9,./0.png
14.9740357583074,-16.8556695482092,7.0,Rural,7.9,./0.png
14.9623923416759,-16.8532068060488,7.0,Rural,7.9,./0.png
14.930582279023,-16.8554982270155,7.0,Rural,7.9,./0.png
14.9291688791745,-16.8536351090332,7.0,Rural,7.9,./0.png
14.916261968739,-16.8536351090332,7.0,Rural,7.9,./0.png
14.9158550809038,-16.8594771617407,7.0,Rural,7.9,./0.png
14.9167331020218,-16.861832828155,7.0,Rural,7.9,./0.png
14.9166046111265,-16.8637816067341,7.0,Rural,7.9,./0.png
14.9319528485732,-16.8644883066584,7.0,Rural,7.9,./0.png
14.970416598089,-16.8650879308366,7.0,Rural,7.9,./0.png
14.9784194393529,-16.8621326402441,7.0,Rural,7.9,./0.png
14.9907973956027,-16.8597127283821,7.0,Rural,7.9,./0.png
14.9905618289613,-16.8621540553933,7.0,Rural,7.9,./0.png
14.9859575718787,-16.8675292578478,7.0,Rural,7.9,./0.png
14.8557470400702,-16.868981204965,7.0,Rural,7.9,./0.png
14.8566678914867,-16.8677605414594,7.0,Rural,7.9,./0.png
14.8404844632204,-16.8702875290675,7.0,Rural,7.9,./0.png
14.7988084413214,-16.8852738504923,7.0,Rural,7.9,./0.png
14.8582740276783,-16.8785709087862,7.0,Rural,7.9,./0.png
14.8677973445369,-16.8785923239354,7.0,Rural,7.9,./0.png
14.8522777858964,-16.9005985312749,7.0,Rural,7.9,./0.png
14.8742218893032,-16.9054126568198,7.0,Rural,7.9,./0.png
14.8585095943197,-16.9057981295058,7.0,Rural,7.9,./0.png
14.813856866679,-16.9129036760173,7.0,Rural,7.9,./0.png
14.8133000727993,-16.920720205483,7.0,Rural,7.9,./0.png
14.8362442636747,-16.9171224604138,7.0,Rural,7.9,./0.png
14.839285214864,-16.9292819821415,7.0,Rural,7.9,./0.png
14.8355161486011,-16.9262624461014,7.0,Rural,7.9,./0.png
14.80833175818,-16.9269477308764,7.0,Rural,7.9,./0.png
14.7799481194025,-16.9230501737182,7.0,Rural,7.9,./0.png
14.7734229234348,-16.9371370588758,7.0,Rural,7.9,./0.png
14.8060403372133,-16.9468338384431,7.0,Rural,7.9,./0.png
14.7716668811987,-16.9428077903895,7.0,Rural,7.9,./0.png
14.7708959358267,-16.9458701567281,7.0,Rural,7.9,./0.png
15.9946138171197,-16.5210236435375,7.0,Rural,7.9,./0.png
15.9999388129465,-16.5220696546039,7.0,Rural,7.9,./0.png
15.9085265828739,-16.5651031590175,7.0,Rural,7.9,./0.png
15.9009751253663,-16.5765969075505,7.0,Rural,7.9,./0.png
15.9701926947863,-16.5728468769758,7.0,Rural,7.9,./0.png
15.980529073477,-16.5788621544459,7.0,Rural,7.9,./0.png
15.9803006452186,-16.5832746269698,7.0,Rural,7.9,./0.png
15.911933971061,-16.5863393727694,7.0,Rural,7.9,./0.png
15.7601548147954,-16.5955678744071,7.0,Rural,7.9,./0.png
15.9772168637308,-16.589267061614,7.0,Rural,7.9,./0.png
15.9469805765996,-16.6000184183074,7.0,Rural,7.9,./0.png
15.7618299553567,-16.5976770286592,7.0,Rural,7.9,./0.png
